Id,Label,0,Degree,modularity_class,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality
Dhoondte Reh Jaoge,Dhoondte Reh Jaoge,movie,11,0,21,0.133533,0.148954,0.000096
Johnny Lever,Johnny Lever,cast,21,0,20,0.136394,0.152229,0.000201
Malay Chakrabarty,Malay Chakrabarty,cast,2,0,21,0.127809,0.139312,0
Hrishitaa Bhatt,Hrishitaa Bhatt,cast,6,0,20,0.133069,0.145897,0.000007
Do Dooni Chaar,Do Dooni Chaar,movie,9,0,21,0.126351,0.138548,0.000103
Habib Faisal,Habib Faisal,director,9,0,21,0.126351,0.138548,0.000103
Aditi Vasudev,Aditi Vasudev,cast,2,0,22,0.112178,0.120236,0
Archit Krishna,Archit Krishna,cast,2,0,22,0.112178,0.120236,0
Manoj Bakshi,Manoj Bakshi,cast,2,0,22,0.112178,0.120236,0
Edge of Fear,Edge of Fear,movie,12,0,19,0.147248,0.160169,0.000303
Bobby Roth,Bobby Roth,director,12,0,19,0.147248,0.160169,0.000303
Shen Lin,Shen Lin,cast,2,0,20,0.12835,0.136634,0
Zhu Zhu,Zhu Zhu,cast,2,0,20,0.12835,0.136634,0
Jodi Lyn O'Keefe,Jodi Lyn O'Keefe,cast,4,0,20,0.134814,0.144583,0.000018
Robert Knepper,Robert Knepper,cast,4,0,20,0.134346,0.144387,0.00002
Rockmond Dunbar,Rockmond Dunbar,cast,2,0,20,0.12835,0.136634,0
Andy Mackenzie,Andy Mackenzie,cast,2,0,20,0.12835,0.136634,0
Robert Crayton,Robert Crayton,cast,2,0,20,0.12835,0.136634,0
John Edward Lee,John Edward Lee,cast,5,0,20,0.128944,0.137557,0.000199
Trent Brya,Trent Brya,cast,2,0,20,0.12835,0.136634,0
"Edmilson Filho: Notas, Comedy about Relationships","Edmilson Filho: Notas, Comedy about Relationships",movie,2,0,23,0.090395,0.093763,0
Halder Gomes,Halder Gomes,director,2,0,23,0.090395,0.093763,0
Gaddar: the Traitor,Gaddar: the Traitor,movie,11,0,23,0.104685,0.112112,0.000026
Amitoj Mann,Amitoj Mann,director,26,0,23,0.110523,0.11964,0.000674
Harbhajan Mann,Harbhajan Mann,cast,7,0,22,0.109607,0.118324,0.000065
Manpneet Grewal,Manpneet Grewal,cast,2,0,24,0.099524,0.105696,0
Girja Shankar,Girja Shankar,cast,2,0,24,0.099524,0.105696,0
Shavinder Mahal,Shavinder Mahal,cast,2,0,24,0.099524,0.105696,0
Anita Meet,Anita Meet,cast,3,0,24,0.099525,0.105712,0
Tarsem Paul,Tarsem Paul,cast,2,0,24,0.099524,0.105696,0
Balkaran Wadding,Balkaran Wadding,cast,2,0,24,0.099524,0.105696,0
Bobby Sandhu,Bobby Sandhu,cast,2,0,24,0.099524,0.105696,0
Ghanchakkar,Ghanchakkar,movie,6,0,21,0.122127,0.135166,0.000008
Grandmaster,Grandmaster,movie,9,0,22,0.117746,0.128767,0.000184
B. Unnikrishnan,B. Unnikrishnan,director,9,0,22,0.117746,0.128767,0.000184
Mithra Kurian,Mithra Kurian,cast,2,0,23,0.105343,0.112798,0
Anoop Menon,Anoop Menon,cast,4,0,23,0.105584,0.113352,0.000065
Mohanlal,Mohanlal,cast,6,0,22,0.127073,0.140839,0.000279
Narein,Narein,cast,2,0,23,0.105343,0.112798,0
Priyamani,Priyamani,cast,2,0,23,0.105343,0.112798,0
Roma,Roma,cast,2,0,23,0.105343,0.112798,0
Jagathy Sreekumar,Jagathy Sreekumar,cast,2,0,23,0.105343,0.112798,0
Hattrick,Hattrick,movie,9,0,21,0.127979,0.143636,0.000015
Prateeksha Lonkar,Prateeksha Lonkar,cast,7,0,22,0.12689,0.141394,0.000019
Gautam Bhimani,Gautam Bhimani,cast,2,0,22,0.121197,0.133794,0
Harsha Bhogle,Harsha Bhogle,cast,2,0,22,0.121197,0.133794,0
Heroine,Heroine,movie,11,0,21,0.132636,0.148689,0.000018
Madhur Bhandarkar,Madhur Bhandarkar,director,46,0,21,0.144985,0.164905,0.004032
Himmatwala,Himmatwala,movie,6,0,21,0.131143,0.146414,0.000084
Sajid Khan,Sajid Khan,director,6,0,21,0.131143,0.146414,0.000084
Husbands in Goa,Husbands in Goa,movie,9,0,23,0.106268,0.11388,0.000188
Saji Surendran,Saji Surendran,director,9,0,23,0.106268,0.11388,0.000188
Jayasurya,Jayasurya,cast,4,0,24,0.096223,0.101995,0.000068
Indrajith,Indrajith,cast,2,0,24,0.096061,0.101448,0
Bhama,Bhama,cast,2,0,24,0.096061,0.101448,0
Ramya Nambeeshan,Ramya Nambeeshan,cast,2,0,24,0.096061,0.101448,0
Rima Kallingal,Rima Kallingal,cast,2,0,24,0.096061,0.101448,0
Praveena,Praveena,cast,2,0,24,0.096061,0.101448,0
Jatts in Golmaal,Jatts in Golmaal,movie,9,0,21,0.121841,0.133442,0.000133
Ksshitij Chaudhary,Ksshitij Chaudhary,director,19,0,21,0.122175,0.134437,0.000534
Binnu Dhillon,Binnu Dhillon,cast,6,0,22,0.115458,0.124846,0.00005
Veena Malik,Veena Malik,cast,2,0,22,0.108874,0.116959,0
Kai Po Che!,Kai Po Che!,movie,9,0,21,0.122882,0.136079,0.000022
Amit Sadh,Amit Sadh,cast,4,0,22,0.120788,0.132054,0.000005
Digvijay Deshmukh,Digvijay Deshmukh,cast,2,0,22,0.119587,0.130608,0
Ashish Kakkad,Ashish Kakkad,cast,2,0,22,0.119587,0.130608,0
Kalakalappu,Kalakalappu,movie,9,0,22,0.115534,0.126149,0.000482
Sundar C.,Sundar C.,director,16,0,22,0.115587,0.12639,0.000767
Vimal,Vimal,cast,2,0,23,0.103611,0.110908,0
Shiva,Shiva,movie,11,0,21,0.125744,0.140644,0.000885
Santhanam,Santhanam,cast,7,0,22,0.109329,0.117727,0.000018
M. Ilavarasu,M. Ilavarasu,cast,4,0,23,0.103628,0.111047,0.000701
Katt Williams: The Pimp Chronicles: Pt. 1,Katt Williams: The Pimp Chronicles: Pt. 1,movie,3,0,19,0.139695,0.151408,0.000008
Gary Binkow,Gary Binkow,director,3,0,19,0.139695,0.151408,0.000008
Katt Williams,Katt Williams,cast,12,0,18,0.145283,0.158445,0.00041
Katti Batti,Katti Batti,movie,9,0,22,0.124552,0.137544,0.000375
Nikhil Advani,Nikhil Advani,director,20,0,21,0.132233,0.148441,0.003062
Abhishek Saha,Abhishek Saha,cast,2,0,22,0.11679,0.127036,0
Suhaas Ahuja,Suhaas Ahuja,cast,2,0,22,0.11679,0.127036,0
Adaar Malik,Adaar Malik,cast,2,0,22,0.11679,0.127036,0
Life in a ... Metro,Life in a ... Metro,movie,11,0,21,0.133226,0.148688,0.000039
Dharmendra,Dharmendra,cast,11,0,20,0.134514,0.148972,0.000236
Shilpa Shetty,Shilpa Shetty,cast,4,0,22,0.126519,0.138975,0.000002
Nafisa Ali,Nafisa Ali,cast,6,0,22,0.126972,0.140043,0.000016
Marc Maron: Thinky Pain,Marc Maron: Thinky Pain,movie,2,0,21,0.130192,0.139725,0
Mumbai Meri Jaan,Mumbai Meri Jaan,movie,11,0,21,0.129828,0.145432,0.000213
Anand Goradia,Anand Goradia,cast,2,0,22,0.116028,0.127133,0
Vibhavari Deshpande,Vibhavari Deshpande,cast,2,0,22,0.116028,0.127133,0
Kamlesh Sawant,Kamlesh Sawant,cast,6,0,22,0.116194,0.127878,0.000068
Mundeyan Ton Bachke Rahin,Mundeyan Ton Bachke Rahin,movie,11,0,21,0.117071,0.125891,0.000153
Navinder Pal Singh,Navinder Pal Singh,director,11,0,21,0.117071,0.125891,0.000153
Roshan Prince,Roshan Prince,cast,4,0,22,0.115317,0.124317,0.000014
Simran Kaur Mundi,Simran Kaur Mundi,cast,5,0,20,0.131835,0.143976,0.000364
Bharti Singh,Bharti Singh,cast,2,0,22,0.104802,0.110855,0
Anshu Sawhney,Anshu Sawhney,cast,2,0,22,0.104802,0.110855,0
Sunita Dhir,Sunita Dhir,cast,4,0,22,0.108923,0.117208,0.000003
Minto,Minto,cast,2,0,22,0.104802,0.110855,0
Manoj Sabarwal,Manoj Sabarwal,cast,2,0,22,0.104802,0.110855,0
Sunny Gill,Sunny Gill,cast,2,0,22,0.104802,0.110855,0
No One Killed Jessica,No One Killed Jessica,movie,11,0,21,0.123467,0.137401,0.000113
Myra Karn,Myra Karn,cast,2,0,22,0.111562,0.12097,0
Bubbles Sabharwal,Bubbles Sabharwal,cast,2,0,22,0.111562,0.12097,0
Geeta Sudan,Geeta Sudan,cast,2,0,22,0.111562,0.12097,0
Oye Lucky! Lucky Oye!,Oye Lucky! Lucky Oye!,movie,11,0,21,0.133008,0.148913,0.000034
Neetu Chandra,Neetu Chandra,cast,4,0,22,0.130668,0.145318,0.000007
Rajender Sethi,Rajender Sethi,cast,2,0,22,0.124393,0.137436,0
Paan Singh Tomar,Paan Singh Tomar,movie,8,0,21,0.127555,0.141834,0.000029
Jahangir Khan,Jahangir Khan,cast,2,0,22,0.114999,0.124942,0
Raja Natwarlal,Raja Natwarlal,movie,8,0,21,0.125334,0.139426,0.000136
Kunal Deshmukh,Kunal Deshmukh,director,8,0,21,0.125334,0.139426,0.000136
Humaima Malik,Humaima Malik,cast,2,0,22,0.111375,0.120533,0
Prachi Shah,Prachi Shah,cast,4,0,22,0.111385,0.120637,0.000142
Satyagraha,Satyagraha,movie,9,0,21,0.128843,0.14551,0.000023
Settai,Settai,movie,7,0,21,0.120356,0.1302,0.000083
R. Kannan,R. Kannan,director,7,0,21,0.120356,0.1302,0.000083
Arya,Arya,cast,4,0,22,0.112986,0.12166,0.000005
Hansika Motwani,Hansika Motwani,cast,4,0,22,0.109164,0.11715,0.000005
Premgi Amaren,Premgi Amaren,cast,2,0,22,0.107427,0.114127,0
Sigaram Thodu,Sigaram Thodu,movie,6,0,23,0.102127,0.109028,0.000083
Gaurav Narayanan,Gaurav Narayanan,cast,8,0,23,0.102127,0.109028,0.000083
Monal Gajjar,Monal Gajjar,cast,2,0,24,0.092664,0.097615,0
Sathish,Sathish,cast,2,0,24,0.092664,0.097615,0
Erode Mahesh,Erode Mahesh,cast,2,0,24,0.092664,0.097615,0
Sommore: The Reign Continues,Sommore: The Reign Continues,movie,2,0,2,0.75,0.833333,0
Kevin Layne,Kevin Layne,director,3,0,1,1,1,0
Sommore,Sommore,cast,3,0,1,1,1,0
The Untold Tales of Armistead Maupin,The Untold Tales of Armistead Maupin,movie,9,0,19,0.145295,0.158904,0.000251
Jennifer M. Kroot,Jennifer M. Kroot,director,9,0,19,0.145295,0.158904,0.000251
Armistead Maupin,Armistead Maupin,cast,2,0,20,0.126863,0.135568,0
Neil Gaiman,Neil Gaiman,cast,2,0,20,0.126863,0.135568,0
Jonathan Groff,Jonathan Groff,cast,16,0,20,0.150197,0.164785,0.000133
Amanda Palmer,Amanda Palmer,cast,2,0,20,0.126863,0.135568,0
Vaya,Vaya,movie,9,0,21,0.101082,0.104963,0
Akin Omotoso,Akin Omotoso,cast,11,0,20,0.112445,0.117795,0.000457
Mncedisi Shabangu,Mncedisi Shabangu,cast,2,0,21,0.10108,0.104851,0
Sihle Xaba,Sihle Xaba,cast,2,0,21,0.10108,0.104851,0
Sibusiso Msimang,Sibusiso Msimang,cast,2,0,21,0.10108,0.104851,0
Zimkhitha Nyoka,Zimkhitha Nyoka,cast,2,0,21,0.10108,0.104851,0
Warren Masemola,Warren Masemola,cast,2,0,21,0.10108,0.104851,0
Nomonde Mbusi,Nomonde Mbusi,cast,2,0,21,0.10108,0.104851,0
Azwile Chamane,Azwile Chamane,cast,2,0,21,0.10108,0.104851,0
Harriet Lenabe,Harriet Lenabe,cast,2,0,21,0.10108,0.104851,0
Welcome to Sajjanpur,Welcome to Sajjanpur,movie,10,0,20,0.13446,0.149303,0.000017
Lalit Mohan Tiwari,Lalit Mohan Tiwari,cast,2,0,20,0.130308,0.142226,0
Zokkomon,Zokkomon,movie,10,0,21,0.13768,0.152868,0.000282
Aayam Mehta,Aayam Mehta,cast,4,0,22,0.124073,0.134763,0.000209
Gargi Datar,Gargi Datar,cast,4,0,22,0.124104,0.13484,0.00009
Jai Vyas,Jai Vyas,cast,2,0,22,0.123978,0.134424,0
Gun City,Gun City,movie,11,0,21,0.126071,0.13532,0.0003
Dani de la Torre,Dani de la Torre,director,11,0,21,0.126071,0.13532,0.0003
Michelle Jenner,Michelle Jenner,cast,6,0,22,0.112291,0.119,0.000215
Vicente Romero,Vicente Romero,cast,6,0,22,0.120909,0.129637,0.000069
Adriana Torrebejano,Adriana Torrebejano,cast,2,0,22,0.111958,0.118138,0
Pep Tosar,Pep Tosar,cast,2,0,22,0.111958,0.118138,0
Fernando Cayo,Fernando Cayo,cast,2,0,22,0.111958,0.118138,0
Heneral Luna,Heneral Luna,movie,18,0,21,0.100927,0.107515,0.000301
Archie Alemania,Archie Alemania,cast,2,0,22,0.091684,0.096248,0
Art Acuña,Art Acuña,cast,2,0,22,0.091684,0.096248,0
Lorenz Martinez,Lorenz Martinez,cast,2,0,22,0.091684,0.096248,0
Mylene Dizon,Mylene Dizon,cast,2,0,22,0.091684,0.096248,0
Bing Pimentel,Bing Pimentel,cast,2,0,22,0.091684,0.096248,0
Leo Martinez,Leo Martinez,cast,2,0,22,0.091684,0.096248,0
Dragon Tiger Gate,Dragon Tiger Gate,movie,11,0,21,0.125474,0.134552,0.000061
Dong Jie,Dong Jie,cast,2,0,21,0.121534,0.129282,0
Li Xiaoran,Li Xiaoran,cast,2,0,21,0.121534,0.129282,0
Chen Kuan Tai,Chen Kuan Tai,cast,4,0,21,0.121572,0.129472,0.000023
Vincent Sze,Vincent Sze,cast,2,0,21,0.121534,0.129282,0
Tommy Yuen,Tommy Yuen,cast,2,0,21,0.121534,0.129282,0
Been So Long,Been So Long,movie,9,0,18,0.127825,0.136578,0.000143
Tinge Krishnan,Tinge Krishnan,director,9,0,18,0.127825,0.136578,0.000143
Michaela Coel,Michaela Coel,cast,2,0,19,0.113339,0.11927,0
Arinzé Kene,Arinzé Kene,cast,4,0,19,0.116642,0.122966,0.000013
Ashley Thomas,Ashley Thomas,cast,2,0,19,0.113339,0.11927,0
Ronke Adekoluejo,Ronke Adekoluejo,cast,2,0,19,0.113339,0.11927,0
Luke Norris,Luke Norris,cast,4,0,19,0.117953,0.12445,0.000017
Mya Lewis,Mya Lewis,cast,2,0,19,0.113339,0.11927,0
Dovlatov,Dovlatov,movie,11,0,21,0.119967,0.127559,0.000229
Aleksey German,Aleksey German,director,11,0,21,0.119967,0.127559,0.000229
Milan Maric,Milan Maric,cast,2,0,22,0.107117,0.112383,0
Helena Sujecka,Helena Sujecka,cast,2,0,22,0.107117,0.112383,0
Artur Beschastny,Artur Beschastny,cast,2,0,22,0.107117,0.112383,0
Anton Shagin,Anton Shagin,cast,2,0,22,0.107117,0.112383,0
Svetlana Khodchenkova,Svetlana Khodchenkova,cast,2,0,22,0.107117,0.112383,0
Elena Lyadova,Elena Lyadova,cast,2,0,22,0.107117,0.112383,0
Piotr Gasowski,Piotr Gasowski,cast,2,0,22,0.107117,0.112383,0
Eva Gerr,Eva Gerr,cast,2,0,22,0.107117,0.112383,0
Hanna Sleszynska,Hanna Sleszynska,cast,2,0,22,0.107117,0.112383,0
Jefe,Jefe,movie,9,0,23,0.108263,0.11484,0.000145
Sergio Barrejón,Sergio Barrejón,director,9,0,23,0.108263,0.11484,0.000145
Juana Acosta,Juana Acosta,cast,4,0,22,0.108698,0.114279,0.000051
Carlo D'Ursi,Carlo D'Ursi,cast,2,0,24,0.097688,0.102326,0
Josean Bengoetxea,Josean Bengoetxea,cast,4,0,23,0.10142,0.106483,0.00001
Bárbara Santa-Cruz,Bárbara Santa-Cruz,cast,2,0,24,0.097688,0.102326,0
Maica Barroso,Maica Barroso,cast,2,0,24,0.097688,0.102326,0
Adam Jezierski,Adam Jezierski,cast,2,0,24,0.097688,0.102326,0
Sergio Quintana,Sergio Quintana,cast,2,0,24,0.097688,0.102326,0
W/O Ram,W/O Ram,movie,7,0,23,0.110768,0.119226,0.00011
Vijay Yelakanti,Vijay Yelakanti,director,7,0,23,0.110768,0.119226,0.00011
Lakshmi Manchu,Lakshmi Manchu,cast,2,0,24,0.099723,0.10566,0
Aadarsh Balakrishna,Aadarsh Balakrishna,cast,4,0,22,0.124177,0.136128,0.000306
Samrat Reddy,Samrat Reddy,cast,2,0,24,0.099723,0.10566,0
Shrikanth Iyyangar,Shrikanth Iyyangar,cast,2,0,24,0.099723,0.10566,0
Shrusti Dange,Shrusti Dange,cast,2,0,24,0.099723,0.10566,0
Ronnie Coleman: The King,Ronnie Coleman: The King,movie,2,0,20,0.120462,0.128447,0
Ronnie Coleman,Ronnie Coleman,cast,2,0,20,0.120462,0.128447,0
Baahubali: The Beginning (English Version),Baahubali: The Beginning (English Version),movie,9,0,21,0.118981,0.129802,0.00004
S.S. Rajamouli,S.S. Rajamouli,director,16,0,21,0.119009,0.130004,0.000047
Anushka Shetty,Anushka Shetty,cast,10,0,22,0.109413,0.117829,0.000011
Sudeep,Sudeep,cast,5,0,22,0.106354,0.113747,0
ADAM SANDLER 100% FRESH,ADAM SANDLER 100% FRESH,movie,2,0,18,0.15616,0.173026,0
Scorpion King 5: Book of Souls,Scorpion King 5: Book of Souls,movie,9,0,18,0.149799,0.161714,0.000179
Zach McGowan,Zach McGowan,cast,5,0,18,0.146112,0.158098,0.000086
Nathan Jones,Nathan Jones,cast,4,0,18,0.151457,0.163942,0.003482
Peter Mensah,Peter Mensah,cast,2,0,18,0.144853,0.156098,0
Howard Charles,Howard Charles,cast,2,0,18,0.144853,0.156098,0
Inge Beckmann,Inge Beckmann,cast,2,0,18,0.144853,0.156098,0
How to Get Over a Breakup,How to Get Over a Breakup,movie,8,0,25,0.078948,0.081643,0.000085
Joanna Lombardi,Joanna Lombardi,director,7,0,25,0.078948,0.081627,0.000085
Bruno Ascenzo,Bruno Ascenzo,director,7,0,25,0.078948,0.081627,0.000085
Gisela Ponce de León,Gisela Ponce de León,cast,3,0,26,0.073172,0.07524,0
Karina Jordán,Karina Jordán,cast,3,0,26,0.073172,0.07524,0
Jely Reátegui,Jely Reátegui,cast,3,0,26,0.073172,0.07524,0
Christopher Von Uckermann,Christopher Von Uckermann,cast,3,0,26,0.073172,0.07524,0
Carlos Carlín,Carlos Carlín,cast,3,0,26,0.073172,0.07524,0
"Club de Cuervos Presents: I, Potro","Club de Cuervos Presents: I, Potro",movie,10,0,26,0.071492,0.0738,0
Joaquín Ferreira,Joaquín Ferreira,cast,2,0,26,0.07149,0.073673,0
Marcela Álvarez,Marcela Álvarez,cast,2,0,26,0.07149,0.073673,0
Benjamín Alfonso,Benjamín Alfonso,cast,2,0,26,0.07149,0.073673,0
Emilia Claudeville,Emilia Claudeville,cast,2,0,26,0.07149,0.073673,0
Mauricio Llera,Mauricio Llera,cast,2,0,26,0.07149,0.073673,0
Sol Gaschetto,Sol Gaschetto,cast,2,0,26,0.07149,0.073673,0
Martín Seefeld,Martín Seefeld,cast,2,0,26,0.07149,0.073673,0
Martín Rocco,Martín Rocco,cast,2,0,26,0.07149,0.073673,0
Gonzalo VIzán,Gonzalo VIzán,cast,2,0,26,0.07149,0.073673,0
Gnome Alone,Gnome Alone,movie,11,0,20,0.152973,0.168387,0.000308
Becky G.,Becky G.,cast,4,0,20,0.139528,0.150986,0.000091
Patrick Stump,Patrick Stump,cast,2,0,20,0.138137,0.149176,0
Nash Grier,Nash Grier,cast,4,0,20,0.13903,0.150558,0.000044
Madison De La Garza,Madison De La Garza,cast,2,0,20,0.138137,0.149176,0
Illang: The Wolf Brigade,Illang: The Wolf Brigade,movie,12,0,25,0.070035,0.071947,0.00023
Kim Jee-woon,Kim Jee-woon,director,12,0,25,0.070035,0.071947,0.00023
Gang Dong-won,Gang Dong-won,cast,4,0,24,0.075281,0.077378,0.000282
Han Hyo-joo,Han Hyo-joo,cast,2,0,26,0.065451,0.066878,0
Jung Woo-sung,Jung Woo-sung,cast,2,0,26,0.065451,0.066878,0
Kim Mu-yeol,Kim Mu-yeol,cast,2,0,26,0.065451,0.066878,0
Han Ye-ri,Han Ye-ri,cast,2,0,26,0.065451,0.066878,0
Choi Min-ho,Choi Min-ho,cast,2,0,26,0.065451,0.066878,0
Shin Eun-soo,Shin Eun-soo,cast,2,0,26,0.065451,0.066878,0
Kim Beop-rae,Kim Beop-rae,cast,2,0,26,0.065451,0.066878,0
Lee Dong-ha,Lee Dong-ha,cast,2,0,26,0.065451,0.066878,0
Jung Won-joong,Jung Won-joong,cast,2,0,26,0.065451,0.066878,0
Naa Bangaaru Talli,Naa Bangaaru Talli,movie,7,0,22,0.118472,0.129601,0.000138
Rajesh Touchriver,Rajesh Touchriver,director,7,0,22,0.118472,0.129601,0.000138
Lakshmi Menon,Lakshmi Menon,cast,4,0,23,0.106196,0.114257,0.000069
Nina Kurup,Nina Kurup,cast,2,0,23,0.105923,0.113467,0
Rathna Shekar Reddy,Rathna Shekar Reddy,cast,2,0,23,0.105923,0.113467,0
Anoop Aravindan,Anoop Aravindan,cast,2,0,23,0.105923,0.113467,0
S Storm,S Storm,movie,9,0,21,0.109661,0.115986,0.000087
David Lam,David Lam,director,9,0,21,0.109661,0.115986,0.000087
Ada Choi,Ada Choi,cast,2,0,22,0.098824,0.103247,0
Bowie Lam,Bowie Lam,cast,2,0,22,0.098824,0.103247,0
Janelle Sing,Janelle Sing,cast,2,0,22,0.098824,0.103247,0
The Night Comes for Us,The Night Comes for Us,movie,11,0,20,0.132483,0.142857,0.002532
Joe Taslim,Joe Taslim,cast,2,0,21,0.117103,0.124221,0
Sunny Pang,Sunny Pang,cast,4,0,21,0.117104,0.124258,0
Salvita Decorte,Salvita Decorte,cast,2,0,21,0.117103,0.124221,0
Abimana Aryasatya,Abimana Aryasatya,cast,2,0,21,0.117103,0.124221,0
Zack Lee,Zack Lee,cast,6,0,21,0.117231,0.124719,0.000119
Dimas Anggara,Dimas Anggara,cast,2,0,21,0.117103,0.124221,0
Mr. Chandramouli,Mr. Chandramouli,movie,9,0,23,0.103009,0.110922,0.000139
Thiru,Thiru,director,18,0,23,0.103466,0.111834,0.000623
Karthik,Karthik,cast,2,0,24,0.093765,0.099602,0
Gautam Karthik,Gautam Karthik,cast,2,0,24,0.093765,0.099602,0
Santhosh Prathap,Santhosh Prathap,cast,2,0,24,0.093765,0.099602,0
Mime Gopi,Mime Gopi,cast,2,0,24,0.093765,0.099602,0
J. Mahendran,J. Mahendran,cast,2,0,24,0.093765,0.099602,0
Viji Chandrasekhar,Viji Chandrasekhar,cast,2,0,24,0.093765,0.099602,0
"Ron White: If You Quit Listening, I'll Shut Up","Ron White: If You Quit Listening, I'll Shut Up",movie,2,0,1,1,1,0
Tom Forrest,Tom Forrest,director,2,0,1,1,1,0
Ron White,Ron White,cast,2,0,1,1,1,0
Meghnadbodh Rohoshyo,Meghnadbodh Rohoshyo,movie,3,0,21,0.117691,0.127174,0.000003
Anik Datta,Anik Datta,director,3,0,21,0.117691,0.127174,0.000003
Sanju,Sanju,movie,10,0,21,0.130044,0.145486,0.000095
Soorma,Soorma,movie,11,0,21,0.129373,0.143928,0.000126
Shaad Ali,Shaad Ali,director,11,0,21,0.129373,0.143928,0.000126
Diljit Dosanjh,Diljit Dosanjh,cast,9,0,22,0.121845,0.134654,0.000094
Mahabir Bhullar,Mahabir Bhullar,cast,2,0,22,0.114554,0.123939,0
Jimmy Moses,Jimmy Moses,cast,2,0,22,0.114554,0.123939,0
Apostle,Apostle,movie,11,0,19,0.147961,0.161025,0.000208
Gareth Evans,Gareth Evans,director,22,0,19,0.149977,0.164481,0.014721
Lucy Boynton,Lucy Boynton,cast,7,0,20,0.13584,0.14681,0.000565
Bill Milner,Bill Milner,cast,10,0,19,0.148063,0.16079,0.002882
Kristine Froseth,Kristine Froseth,cast,4,0,20,0.13324,0.143208,0.000269
Paul Higgins,Paul Higgins,cast,2,0,20,0.130419,0.139491,0
Richard Elfyn,Richard Elfyn,cast,2,0,20,0.130419,0.139491,0
Elen Rhys,Elen Rhys,cast,4,0,20,0.130662,0.139981,0.000077
Errementari: The Blacksmith and the Devil,Errementari: The Blacksmith and the Devil,movie,11,0,22,0.110061,0.115974,0.000206
Paul Urkijo Alijo,Paul Urkijo Alijo,director,11,0,22,0.110061,0.115974,0.000206
Uma Bracaglia,Uma Bracaglia,cast,2,0,23,0.099149,0.103314,0
Gotzon Sánchez,Gotzon Sánchez,cast,2,0,23,0.099149,0.103314,0
José Ramón Argoitia,José Ramón Argoitia,cast,2,0,23,0.099149,0.103314,0
Gorka Aguinagalde,Gorka Aguinagalde,cast,2,0,23,0.099149,0.103314,0
Iñigo de la Iglesia,Iñigo de la Iglesia,cast,2,0,23,0.099149,0.103314,0
Aitor Urtzelai,Aitor Urtzelai,cast,2,0,23,0.099149,0.103314,0
Kuntilanak,Kuntilanak,movie,11,0,23,0.098661,0.104037,0.000001
Rizal Mantovani,Rizal Mantovani,director,20,0,22,0.109375,0.116685,0.000703
Sandrinna M Skornicki,Sandrinna M Skornicki,cast,2,0,23,0.098593,0.103581,0
Fero Walandouw,Fero Walandouw,cast,2,0,23,0.098593,0.103581,0
Andryan Bima,Andryan Bima,cast,2,0,23,0.098593,0.103581,0
Ciara Nadine Brosnan,Ciara Nadine Brosnan,cast,2,0,23,0.098593,0.103581,0
Ali Fikry,Ali Fikry,cast,2,0,23,0.098593,0.103581,0
Adlu Fahrezy,Adlu Fahrezy,cast,2,0,23,0.098593,0.103581,0
Nena Rosier,Nena Rosier,cast,2,0,23,0.098593,0.103581,0
Naufal Ho,Naufal Ho,cast,2,0,23,0.098593,0.103581,0
Aqi Singgih,Aqi Singgih,cast,2,0,23,0.098593,0.103581,0
The Kindergarten Teacher,The Kindergarten Teacher,movie,8,0,19,0.144108,0.156692,0.0001
Parker Sevak,Parker Sevak,cast,2,0,20,0.131232,0.140992,0
Michael Chernus,Michael Chernus,cast,2,0,20,0.131232,0.140992,0
Anna Baryshnikov,Anna Baryshnikov,cast,2,0,20,0.131232,0.140992,0
22 July,22 July,movie,8,0,20,0.139064,0.150524,0.000022
Anders Danielsen Lie,Anders Danielsen Lie,cast,5,0,20,0.13998,0.151933,0.000124
Jon Øigarden,Jon Øigarden,cast,5,0,20,0.134653,0.145734,0.000037
Jonas Strand Gravli,Jonas Strand Gravli,cast,3,0,20,0.133408,0.143843,0
Ola G. Furuseth,Ola G. Furuseth,cast,3,0,20,0.133408,0.143843,0
Maria Bock,Maria Bock,cast,3,0,20,0.133408,0.143843,0
Tales From the Hood 2,Tales From the Hood 2,movie,10,0,18,0.154661,0.169575,0.000063
Rusty Cundieff,Rusty Cundieff,director,49,0,17,0.173918,0.197064,0.003158
Darin Scott,Darin Scott,director,9,0,19,0.141534,0.153713,0.000061
Bryan Batt,Bryan Batt,cast,7,0,18,0.149084,0.163079,0.000268
Bill Martin Williams,Bill Martin Williams,cast,3,0,18,0.148154,0.161436,0.000002
Martin Bats Bradford,Martin Bats Bradford,cast,3,0,18,0.148154,0.161436,0.000002
Kendrick Cross,Kendrick Cross,cast,5,0,18,0.148342,0.161792,0.000066
Jasmine Akakpo,Jasmine Akakpo,cast,3,0,18,0.148154,0.161436,0.000002
Kedrick Brown,Kedrick Brown,cast,3,0,18,0.148154,0.161436,0.000002
Mo Amer: The Vagabond,Mo Amer: The Vagabond,movie,2,0,22,0.112369,0.118674,0
Mo Amer,Mo Amer,cast,2,0,22,0.112369,0.118674,0
Pulang,Pulang,movie,4,0,24,0.086272,0.089417,0.000051
Kabir Bhatia,Kabir Bhatia,director,4,0,24,0.086272,0.089417,0.000051
Puteri Aishah,Puteri Aishah,cast,2,0,25,0.07942,0.081796,0
Alvin Wong,Alvin Wong,cast,2,0,25,0.07942,0.081796,0
